WGS84 UTM 19N
-77.73927375808125 -58.785706541500986 130.979
-66.40532326570246 -61.899971638806164 130.992
-55.059572517173365 -64.98918458539993 130.992
-43.45367775997147 -68.18204702157527 130.992
-32.31991235236637 -71.25354153476655 130.989
-20.91506483987905 -74.38796438183635 130.987
-9.521305646921974 -77.54630920942873 130.972
2.234891997242812 -80.79743868857622 130.98
24.91511377709685 -87.06755299959332 130.958
13.387248782906681 -83.8859944390133 130.98
36.06000165932346 -90.13921858835965 130.976
47.50899633730296 -93.26875424478203 130.956
59.2048958815285 -96.50193462334573 130.961
70.4176919395104 -99.59636719152331 130.947
81.37406308029313 -102.6086550122127 130.959
92.80310600844678 -105.75794483814389 130.97
104.12648637074744 -108.89021971262991 130.967
115.22480026812991 -111.78659742418677 131.076
123.47429057513364 -113.37268065102398 130.969
128.8538934380049 -113.27797666564584 130.954
133.59652459842619 -110.94804728031158 130.946
136.99909304705216 -106.63181753922254 130.92
139.30547037452925 -101.59700746461749 130.898
141.04230679327156 -95.65279745776206 131.007
140.86580263002543 -90.96248183771968 130.885
138.31566061731428 -87.2884747153148 130.929
134.13778051640838 -84.87389217596501 130.918
129.3282294178498 -83.27487622201443 130.879
123.18544496363029 -81.40137665439397 130.872
116.24995358020533 -79.34789950959384 130.902
107.93713181244675 -76.99526674393564 130.886
99.1345747129526 -74.56861453596503 130.894
88.67113855399657 -71.66699539404362 130.888
78.80251866637263 -68.92979229893535 130.875
68.309838280431 -65.9631877252832 130.875
56.970141387195326 -62.84043915942311 130.946
45.72270797623787 -59.75810725800693 130.971
34.297293884155806 -56.60716187860817 130.984
22.55537373619154 -53.4152168314904 130.943
11.676388206076808 -50.44556010328233 130.916
0.14148564904462546 -47.28801928181201 130.878
-11.44841668754816 -44.12229451444 130.896
-22.808491883333772 -40.977792248129845 130.875
-33.955799921415746 -37.85730513278395 130.837
-45.519532333360985 -34.65551995765418 130.857
-57.07904301938834 -31.527705494314432 130.845
-68.29767883685417 -28.442805057391524 130.866
-79.53391732700402 -25.326444564387202 130.907
-91.09916407300625 -22.169542061164975 130.927
-102.30013868352398 -19.078810779377818 130.932
-113.76221769402036 -15.890254968777299 130.977
-125.26476430759067 -12.767764852382243 130.925
-136.63442342780763 -9.656610013917089 130.937
-147.9168298873119 -6.507198041304946 131.098
-156.51030562189408 -3.929512534290552 131.027
-161.75686016946565 -1.3134456388652325 131.005
-164.5560753401951 2.479405466467142 131.007
-165.22830407344736 7.387465187348425 131.013
-164.19289119675523 12.562050833366811 131.001
-162.3677114645252 18.14988554827869 131.012
-159.579351579363 22.89868271443993 131.034
-155.2568779346184 25.51423288974911 131.026
-150.17915816232562 25.8466607760638 131.019
-144.64098322222708 24.77068058680743 130.997
-138.50478610990103 23.222529229708016 130.984
-131.69831350899767 21.34926219470799 130.986
-123.39837772323517 19.04721776396036 130.975
-104.89805950643495 13.924555774778128 130.978
-94.69555955042597 11.07555858232081 130.971
-83.85035559441894 8.062588410452008 131.008
-72.85447167116217 5.0140569834038615 130.985
-61.439484187285416 1.8545295940712094 130.993
-50.22093763429439 -1.22547204233706 131.011
-38.60518215224147 -4.353475298732519 130.999
-114.55677732039476 16.623406758531928 130.974
-27.33887939224951 -7.482197058387101 130.986
-15.93527897016611 -10.625696959905326 130.974
-4.458688906917814 -13.811016529798508 130.964
6.851727274362929 -16.971460142172873 130.968
18.210407880193088 -20.120548179373145 130.965
29.497722773696296 -23.216932545416057 130.96
41.00407221459318 -26.36948575824499 130.972
52.14207938348409 -29.446179975755513 130.984
63.9193151096697 -32.692853678017855 130.976
74.93189255252946 -35.7012421162799 130.964
86.19740734901279 -38.82164957001805 130.964
97.70254155818839 -42.02740766480565 130.953
108.8966719295131 -45.115980789996684 130.976
120.57439773681108 -48.334273933432996 130.965
132.1265807466698 -51.465278026647866 131.006
142.0347225551959 -53.876429146155715 131.063
149.00856216263492 -54.83393231034279 130.961
154.0815852896776 -53.763668935745955 130.957
158.2504429135006 -50.51877651363611 130.93
