WGS84 UTM 19N
21.056740855099633 -26.124145720154047 16.731
18.512264080927707 -25.8415061365813 16.729
15.739247058518231 -25.546989019028842 16.722
13.80659374059178 -25.322827385738492 16.75
12.16682325815782 -25.09980194363743 16.74
11.152443646336906 -24.941767775453627 16.748
10.832864870957565 -25.001693869009614 16.68
10.639276383735705 -25.148098732344806 16.71
10.650865068426356 -25.14221504610032 16.689
25.134229439194314 -15.410958939231932 16.831
25.218361997627653 -15.5241709779948 16.775
25.101799753610976 -16.802141649648547 16.864
24.736603660159744 -19.51528278645128 16.871
24.45039504673332 -22.181011795066297 16.848
24.14629800815601 -24.738268384709954 16.867
23.86818158387905 -27.35481600742787 16.845
23.56018078897614 -29.976790741086006 16.818
23.25433520920342 -32.51239845901728 16.841
22.924497574509587 -35.27580521814525 16.846
22.67535366897937 -37.55665204580873 16.872
22.43721475545317 -40.038393191061914 16.915
22.079570781905204 -42.723944558762014 16.888
21.824191333609633 -45.254638735204935 16.849
21.537872150889598 -47.741350372321904 16.885
21.20571443834342 -50.322598207741976 16.829
20.94552977778949 -52.86243180092424 16.834
20.65825424727518 -55.20405607204884 16.832
20.30130208155606 -57.86184651218355 16.837
19.925383672176395 -60.45434802118689 16.858
19.52915818092879 -62.85189595352858 16.837
18.709056180086918 -64.72034076415002 16.787
17.47976104740519 -64.92114623636007 16.774
16.64369694306515 -63.76137842517346 16.768
16.76768604409881 -61.727411318570375 16.751
17.031313947285526 -59.14136689901352 16.772
17.242813357966952 -56.81019743345678 16.769
17.521878738771193 -54.0640425067395 16.788
17.770870528533123 -51.78936492279172 16.787
18.07704873010516 -49.148826147429645 16.788
18.35666227323236 -46.655774323269725 16.771
18.61379108694382 -44.146729064174 16.766
18.877649102068972 -41.55143094062805 16.76
19.170368127990514 -39.083397805690765 16.755
19.466419535689056 -36.39013647194952 16.753
19.73469710617792 -33.80112152546644 16.76
20.31239446188556 -28.716712062247097 16.756
20.55310650973115 -26.315283014439046 16.756
20.023765578574967 -31.295959766954184 16.749
20.839470615552273 -23.64338506013155 16.756
21.11185957689304 -21.072991400957108 16.74
21.373945971543435 -18.548637471161783 16.757
21.226448683068156 -16.298015870153904 16.775
20.49289541260805 -15.248832420445979 16.764
19.10640341968974 -15.513616692274809 16.769
18.579553900577594 -16.81838539801538 16.774
18.264648760843556 -18.983392094261944 16.775
17.96923538437113 -21.55938400235027 16.755
17.61451530328486 -24.12772288080305 16.762
17.334802308818325 -26.71645242255181 16.735
17.038233787112404 -29.338712316937745 16.744
16.803743039781693 -31.857581932097673 16.759
16.541654877597466 -34.38193570356816 16.765
16.268956182175316 -36.964667341671884 16.759
15.984306222759187 -39.47611219249666 16.763
15.703890058444813 -41.81790756620467 16.786
15.385121596744284 -44.50442894175649 16.77
15.084571598097682 -47.19449143856764 16.797
14.788585783098824 -49.60997317079455 16.811
14.482274837093428 -52.164087764918804 16.806
14.170126107754186 -54.58533900696784 16.826
13.879977502860129 -57.13368402887136 16.825
13.579327313229442 -59.91942412313074 16.825
13.173874841304496 -62.31982799619436 16.814
12.261513572651893 -63.942139527760446 16.796
11.011042370693758 -64.07451331987977 16.774
10.239091155177448 -62.91325831506401 16.763
10.308073181891814 -61.066192246973515 16.757
10.587349761859514 -58.4033770672977 16.768
10.907515398226678 -55.93602915201336 16.762
11.1623374997871 -53.51952018029988 16.756
11.435599632095546 -50.82260383479297 16.755
11.730585860961583 -48.44722117763013 16.762
12.026694723463152 -45.843468710780144 16.769
12.294997649732977 -43.16186084412038 16.766
12.554008146515116 -40.760888637043536 16.753
12.864168728410732 -38.05254729092121 16.737
13.145015720743686 -35.5101430201903 16.727
13.4203104331973 -32.91513040009886 16.724
13.672921501740348 -30.495479693636298 16.721
13.974889487144537 -27.931997314095497 16.725
14.28541175101418 -25.30082635767758 16.723
14.54976509406697 -22.86912284605205 16.723
14.822079389588907 -20.301813897676766 16.721
15.067851542087737 -17.789398747496307 16.72
14.9102847664617 -15.57556307502091 16.753
12.78026829654118 -14.732270394451916 16.79
14.183538845158182 -14.437041546218097 16.756
11.97320891986601 -18.462173516862094 16.76
12.16921763512073 -16.20160591136664 16.716
11.342158745916095 -23.48352196533233 16.751
11.046402926091105 -25.889750024303794 16.751
10.73447118815966 -28.669035664759576 16.76
10.394547722418793 -31.194533200003207 16.772
10.08406900393311 -33.640517715364695 16.773
9.813940250780433 -36.30356125626713 16.782
9.50282282603439 -38.86681517306715 16.788
9.210485292598605 -41.31942532863468 16.795
8.888449151418172 -43.953395223245025 16.827
8.61764956166735 -46.5516063766554 16.825
8.366322770132683 -49.011412953957915 16.845
8.105386161361821 -51.489498420618474 16.807
7.9032943455385976 -53.99374417774379 16.812
7.579916919465177 -56.498049343936145 16.807
7.239330772543326 -59.23340927436948 16.783
6.7988789402879775 -61.66071749757975 16.763
5.9630091432482 -63.1522197118029 16.757
4.676870420109481 -63.246664692647755 16.762
3.924402526812628 -62.221699309535325 16.728
3.8956086567486636 -60.25799396447837 16.74
4.160989382304251 -57.69359871186316 16.74
4.50232396251522 -55.01998668350279 16.733
4.8131899173604324 -52.558579730801284 16.757
5.129091536393389 -50.07877970393747 16.759
5.406730713555589 -47.57333304267377 16.765
5.626140817650594 -45.01704975217581 16.753
6.15908798557939 -39.98399382457137 16.761
5.910092516394798 -42.25867113377899 16.76
6.450316991540603 -37.392465497367084 16.745
6.73216711828718 -34.80996244866401 16.759
7.546424153202679 -27.215995064005256 16.735
7.282530228490941 -29.62919115833938 16.749
7.853792476118542 -24.711290284991264 16.743
8.36648570979014 -19.572789134457707 16.731
8.11595146660693 -21.90915726404637 16.73
8.672612647525966 -16.84274196345359 16.726
8.465790436603129 -14.67706002201885 16.735
7.733217393280938 -13.680369358509779 16.734
6.485997465671971 -13.957886504940689 16.786
5.860838938737288 -15.442301718518138 16.715
5.4990906154271215 -17.741943039000034 16.74
4.8746656645671465 -22.772715891711414 16.719
5.158957133884542 -20.184100857935846 16.71
4.591451863874681 -25.318147409707308 16.765
4.319849257473834 -27.765102084726095 16.771
4.014051053440198 -30.39021779038012 16.753
3.7141897070687264 -33.052519146353006 16.767
2.821787138003856 -40.65996814053506 16.764
3.1258152469526976 -38.105796821415424 16.776
2.48520268232096 -43.234932080842555 16.75
2.3199536551255733 -45.63824427407235 16.769
2.0805530269281007 -48.26193064264953 16.765
1.7263110736384988 -50.719168461859226 16.769
1.4410398143809289 -53.25528912898153 16.761
1.2120954120764509 -55.82676666788757 16.793
0.8928365869796835 -58.62438787613064 16.788
0.38346594641916454 -61.06232151016593 16.766
-0.6102594822878018 -62.46037584077567 16.759
-1.9403755868552253 -62.20803876314312 16.763
-2.4737655591452494 -60.93236470781267 16.711
-2.291233907220885 -58.93689630087465 16.718
-2.020815080613829 -56.354108159430325 16.737
-1.7174324956722558 -53.642511556856334 16.748
-1.491697825898882 -51.10799142252654 16.755
-1.231043074047193 -48.54965120181441 16.764
-0.944924030220136 -45.97960071172565 16.769
-0.6662275668932125 -43.52356386650354 16.762
-0.3674649226013571 -40.997039328329265 16.75
-0.0688337191240862 -38.38409069366753 16.742
0.2070591663941741 -35.85699532274157 16.737
0.5518909408710897 -33.2266810471192 16.725
0.8305324163520709 -30.68113550823182 16.713
1.090810184367001 -28.412912774831057 16.739
1.409244334208779 -25.556628216058016 16.726
1.6703370722243562 -23.07237378973514 16.721
1.9662727357354015 -20.567383797839284 16.722
2.301009276532568 -18.066448683850467 16.716
2.5267197039793245 -15.624521517194808 16.716
2.141857726383023 -13.624150732532144 16.794
0.9997241264209151 -12.808597395196557 16.791
-0.041870791057590395 -13.282605989836156 16.792
-0.5684839971363544 -14.852814685553312 16.76
-0.8580847345874645 -17.012279517948627 16.758
-1.2608286049216986 -19.85411388706416 16.782
-1.5713882255367935 -22.303182567469776 16.765
-1.8907335429103114 -24.829193383455276 16.769
-2.1287814253591932 -27.215256296098232 16.788
-2.361168839095626 -29.832944786176085 16.813
-2.9305275997612625 -35.04101970046759 16.824
-3.1994295135955326 -37.654710312373936 16.829
-3.5269768811413087 -40.05088512413204 16.823
-3.8653117000940256 -42.60419999808073 16.843
-4.13198134303093 -45.128439026884735 16.787
-4.442719089565799 -47.67626977618784 16.795
-4.719822885876056 -50.16012440249324 16.776
-5.008515551220626 -52.649862677790225 16.783
-5.294251222163439 -55.204490350559354 16.794
-5.585330831818283 -57.789849201217294 16.802
-6.078287344251294 -60.120166175067425 16.765
-7.121117925096769 -61.56020439323038 16.729
-8.354542865068652 -61.19299410935491 16.726
-8.791525982203893 -59.72219256684184 16.75
-8.646430696826428 -57.759740830399096 16.758
-8.345232706866227 -54.95240966882557 16.792
-8.076627998263575 -52.625752314925194 16.752
-7.759390176681336 -50.000922474078834 16.771
-7.239099846221507 -45.016934462822974 16.75
-7.460556568927132 -47.1966187171638 16.758
-6.979013424250297 -42.29808435216546 16.752
-6.682327247573994 -39.85484247840941 16.729
-6.408696131955367 -37.23509706184268 16.744
-6.0952316977782175 -34.76140937767923 16.707
-5.80071037315065 -32.12983952835202 16.707
-5.538097963901237 -29.676487752236426 16.731
-5.234682863461785 -27.146992964670062 16.734
-4.89599436102435 -24.39615365024656 16.729
-4.638780361041427 -21.88402440212667 16.73
-4.36685267649591 -19.057443732395768 16.742
-4.126594130590092 -16.67452247068286 16.749
-3.998812178033404 -14.122125085443258 16.743
-4.5292577247601 -12.361950201913714 16.8
-5.716858130297624 -11.992797208018601 16.805
-6.708077960996889 -12.832264199852943 16.788
-7.345896871644072 -17.11577941197902 16.768
-6.993300679023378 -14.541215354576707 16.764
-7.638778984430246 -19.58998084254563 16.753
-7.950826483196579 -22.19024864397943 16.794
-8.185041060787626 -24.78937272168696 16.8
-8.477923574915621 -27.26357410941273 16.778
-8.821680765948258 -29.85070455353707 16.777
-9.163852691883221 -32.190957949496806 16.819
-9.443598526762798 -34.87227985262871 16.793
-9.732292687753215 -37.362018019892275 16.838
-10.356620901555289 -42.57180698402226 16.819
-10.615739115979522 -45.06845626607537 16.835
-10.047090129635762 -39.980735837481916 16.808
-10.88683114486048 -47.58641186449677 16.779
-11.430732212844305 -52.78277596086264 16.763
-11.15470388426911 -50.342105036601424 16.791
-11.733610987430438 -55.290678733959794 16.781
-12.051751479215454 -57.859929700382054 16.792
-12.772744109504856 -59.97467525675893 16.759
-13.826620045292657 -60.7570214048028 16.737
-14.936688539455645 -60.03177350386977 16.762
-15.068096480274107 -58.420449029654264 16.729
-14.966668103821576 -56.09887827280909 16.78
-14.71582626271993 -53.475477744825184 16.759
-14.426559877465479 -51.146249796263874 16.72
-14.065305798721965 -48.40831987466663 16.725
-13.788714790018275 -45.85346410796046 16.731
-13.47509360453114 -43.37360762339085 16.69
-13.114917962404434 -40.6788611439988 16.724
-12.843825196032412 -38.16090559121221 16.762
-12.606936921016313 -35.54641605913639 16.71
-12.356766178214457 -32.85818308033049 16.753
-12.097932567354292 -30.28127879742533 16.739
-11.847630904871039 -27.67946987785399 16.747
-11.584993564058095 -25.13352509494871 16.739
-11.295999385067262 -22.356753868050873 16.748
-11.008314226637594 -19.63241973426193 16.737
-10.696288465813268 -17.12474518828094 16.763
-10.460270836483687 -14.63677860237658 16.721
-10.69571651390288 -12.334577154368162 16.78
-11.508845639647916 -11.264885027892888 16.745
-12.860903211752884 -11.616943337023258 16.801
-13.356557125400286 -13.138540684245527 16.738
-13.632023960584775 -15.465026726014912 16.766
-14.029560293070972 -18.18970524240285 16.781
-14.298905308940448 -20.729309651069343 16.77
-14.55211907834746 -23.08104278706014 16.814
-14.908259989344515 -25.797495173290372 16.812
-15.18521328701172 -28.275180481374264 16.815
-15.413470790255815 -30.81889690551907 16.788
-15.646949450834654 -33.20507365092635 16.799
-15.888828938128427 -35.652769844047725 16.794
-16.133295130799524 -38.38744202349335 16.783
-16.42499452282209 -40.997476872988045 16.785
-16.751283386955038 -43.526400403119624 16.793
-17.095890915137716 -46.14746038708836 16.786
-17.684665792621672 -51.21615937631577 16.799
-17.98176386934938 -53.7674167053774 16.803
-17.37480129202595 -48.520157193765044 16.794
-18.279070171760395 -56.23533447086811 16.815
-18.845313340891153 -58.659501609392464 16.791
-19.833575757220387 -59.83855128567666 16.789
-21.116565828735474 -59.53183061722666 16.787
-21.60966503608506 -58.10901066940278 16.773
-21.435174838930834 -55.97753758355975 16.776
-21.06638701830525 -53.30461155343801 16.792
-20.769541746296454 -50.855201084166765 16.769
-20.49654414289398 -48.35272553563118 16.767
-20.211966102942824 -45.56967139337212 16.759
-19.996111374697648 -43.247870427556336 16.77
-19.720704311621375 -40.557181069627404 16.762
-19.42846471798839 -37.92555456981063 16.762
-19.146066018380225 -35.321460529230535 16.756
-18.86641637404682 -32.73581660259515 16.768
-18.55778359551914 -30.089166982099414 16.752
-18.30058755679056 -27.669631266966462 16.753
-18.024280259385705 -25.03452054876834 16.762
-17.702026174170896 -22.483891096897423 16.752
-17.40341162646655 -19.96353612281382 16.749
-17.12573352898471 -17.640191824175417 16.733
-16.82519436965231 -15.04272342287004 16.733
-16.72544407506939 -12.421724216081202 16.753
-17.248170352890156 -10.902484584599733 16.778
-18.44828259717906 -10.57622747309506 16.777
-19.378064489457756 -11.429572194814682 16.768
-19.726831567415502 -13.300519065000117 16.719
-20.141025856719352 -15.867372198030353 16.764
-20.49719986540731 -18.401722592301667 16.695
-20.77731195045635 -21.00587372481823 16.737
-21.076181697077118 -23.628075359389186 16.756
-21.324515904358122 -25.96758434176445 16.759
-21.568037254502997 -28.572648831643164 16.751
-21.854494672850706 -31.247630055062473 16.77
-22.127084626699798 -33.64208976738155 16.766
-22.45483838603832 -36.22961929067969 16.794
-22.7305625238223 -38.657951780594885 16.8
-23.005793760647066 -41.249878828413785 16.785
-23.330075024743564 -43.97329913917929 16.783
-23.585579006467015 -46.32497489452362 16.804
-23.90459369053133 -49.020748525857925 16.798
-24.189412276726216 -51.538361214101315 16.802
-24.463366242242046 -53.89574929419905 16.821
-24.829175446764566 -56.54097145050764 16.804
-25.624078451364767 -58.49954801052809 16.783
-26.797270348179154 -59.01965137012303 16.788
-27.843541512149386 -58.03055852279067 16.778
-27.77267043897882 -56.29156544804573 16.769
-27.50801713427063 -53.9401181852445 16.767
-27.259411491220817 -51.13147454895079 16.761
-27.01002011098899 -48.84137543942779 16.747
-26.726794495014474 -46.29594492074102 16.745
-26.47468534426298 -43.80529386922717 16.746
-26.225094249704853 -41.323839326389134 16.74
-25.962559498788323 -38.59887771029025 16.719
-25.7027428469155 -36.074467993341386 16.749
-25.406720159575343 -33.56639436352998 16.723
-25.113500532170292 -30.98726221639663 16.717
-24.855378222768195 -28.530712245963514 16.71
-24.536671465844847 -25.84727673511952 16.715
-24.231763529067393 -23.166583211161196 16.715
-23.97186267451616 -20.91378383152187 16.714
-23.638949717744254 -18.119590420275927 16.706
-23.3789260906633 -15.678520146757364 16.701
-23.14981078414712 -13.375568917021155 16.695
-23.300050466146786 -10.868701093830168 16.699
-24.071681638713926 -9.695103724487126 16.716
-25.349610596895218 -9.919378865510225 16.751
-25.932794727792498 -11.188787347637117 16.713
-26.220555286330637 -13.274222509004176 16.717
-26.566089800733607 -15.932296637445688 16.733
-26.91825432400219 -18.580945868976414 16.745
-27.22201606957242 -20.940676319412887 16.753
-27.533993901277427 -23.53785892482847 16.781
-27.818197499553207 -26.030795282684267 16.776
-28.099521341035143 -28.59170559141785 16.795
-28.36445169209037 -31.137592836283147 16.793
-28.64123277476756 -33.51651550363749 16.789
-28.97327791020507 -36.18418563529849 16.802
-29.249181386083364 -38.711280170828104 16.804
-29.49496964534046 -41.2236941838637 16.807
-29.90015150839463 -43.70435105357319 16.804
-30.539765632129274 -45.034079750068486 16.799
-30.971113862586208 -44.5294784931466 16.765
-31.034209486329928 -42.290221344679594 16.779
-31.00722082075663 -39.834074495360255 16.786
-30.99334551935317 -37.07821384817362 16.79
-30.977599018777255 -34.15573116578162 16.757
-30.950032632914372 -32.134789291769266 16.779
-30.90033601311734 -29.41068742144853 16.784
-30.84860650484916 -26.788489405997097 16.774
-30.428517438471317 -21.693974672816694 16.74
-30.71549410163425 -24.297954238019884 16.772
-30.15271381032653 -19.262557830661535 16.731
-29.86594532302115 -16.575238674879074 16.725
-29.60777527396567 -13.933502458967268 16.714
-29.364697559387423 -11.896335267461836 16.719
-29.177961773704737 -10.191099053248763 16.718
-29.04100733262021 -9.10499820113182 16.712
-29.092097717511933 -8.859892607666552 16.689
-29.20027684303932 -8.884970192797482 16.658
-29.16656567773316 -8.817909664474428 16.642
-29.144597210804932 -8.762901830486953 16.635
-12.214010255644098 -22.46347062010318 16.795
-12.342618012684397 -22.481865636073053 16.755
-13.634563904604875 -22.350850502960384 16.782
-16.324709976208396 -22.03678390569985 16.755
-18.98566457896959 -21.74505014810711 16.732
-21.492161898408085 -21.40778766386211 16.748
-24.17696354666259 -21.062986844219267 16.752
-26.782722995616496 -20.760282076895237 16.767
-29.40410586411599 -20.44175402354449 16.772
-31.78612961899489 -20.16006489377469 16.742
-34.3485906595015 -19.86461109109223 16.764
-36.87988138903165 -19.60388553328812 16.763
-39.457811669504736 -19.286438446491957 16.763
-41.97751337714726 -19.01982742920518 16.752
-44.64548113499768 -18.734081636182964 16.764
-47.112351855728775 -18.45952833816409 16.762
-49.801748883968685 -18.207196597009897 16.785
-52.37664465990383 -17.951549630612135 16.787
-54.838941065594554 -17.677107787691057 16.81
-57.273717012954876 -17.40026572998613 16.82
-59.84920499334112 -17.07669910416007 16.805
-62.3974334843806 -16.577883986756206 16.792
-63.93517794786021 -15.659848179668188 16.793
-63.942017172579654 -14.375710487365723 16.78
-62.72352913510986 -13.782669519074261 16.78
-60.796485391736496 -13.864735404029489 16.763
-58.137128490256146 -14.12866728194058 16.77
-55.50408297992544 -14.438238096423447 16.782
-52.85746966639999 -14.754319573752582 16.77
-50.37885763053782 -15.016822284087539 16.767
-47.84055396448821 -15.271555005572736 16.761
-45.17839360900689 -15.606540447100997 16.756
-42.953708595072385 -15.865787455812097 16.733
-40.237870153039694 -16.158900678157806 16.728
-37.526605422608554 -16.451898653060198 16.721
-35.18520898069255 -16.710970375686884 16.718
-32.49948529689573 -17.018761054612696 16.721
-29.953726868145168 -17.34157540090382 16.75
-27.601588279590942 -17.628690844401717 16.755
-24.949552200501785 -17.91094597429037 16.771
-22.30139686539769 -18.165325096808374 16.762
-19.696616286877543 -18.41553402133286 16.732
-17.13811337808147 -18.686191998422146 16.706
-14.695605505490676 -18.836668234318495 16.721
-12.609569314110558 -18.41651037801057 16.759
-11.976636266626883 -17.262541623786092 16.788
-12.783674951817375 -16.22386598214507 16.794
-14.502769864047877 -15.878482246771455 16.781
-17.073607511934824 -15.55196104105562 16.789
-19.68751185730798 -15.20893155131489 16.777
-22.164276566822082 -14.872410885058343 16.799
-24.68274500442203 -14.556453490629792 16.797
-27.352382330107503 -14.245980881154537 16.831
-29.884572051581927 -13.929679063148797 16.8
-32.32651602337137 -13.665012545883656 16.821
-34.98330139252357 -13.481402616016567 16.788
-37.46085829247022 -13.268315025605261 16.818
-40.127206808538176 -12.917795636691153 16.778
-42.53957402816741 -12.660036822780967 16.825
-45.253278131305706 -12.373148830607533 16.811
-47.728139202226885 -12.052098824642599 16.816
-50.327804018277675 -11.78040180541575 16.797
-52.882191959477495 -11.528352990746498 16.801
-55.33641649503261 -11.297322798520327 16.796
-57.85709272290114 -10.978211745619774 16.783
-60.32434550230391 -10.719076371751726 16.764
-62.77025193540612 -10.154913665726781 16.71
-64.05905648798216 -9.073338120244443 16.659
-63.82725389604457 -7.946395448409021 16.678
-62.44878180156229 -7.453029285185039 16.637
-60.45878373639425 -7.579877462238073 16.68
-57.85148972424213 -7.820904243737459 16.688
-55.26264511910267 -8.06764233019203 16.718
-52.59689159528352 -8.350250677205622 16.745
-50.15533492015675 -8.63034702744335 16.756
-47.713547068997286 -8.90118891466409 16.755
-44.895492268842645 -9.22463418636471 16.756
-42.61887948925141 -9.420361994765699 16.749
-39.849211870343424 -9.665435743518174 16.742
-37.39187690947438 -9.955180875957012 16.738
-34.771938100340776 -10.23972506634891 16.728
-32.157805049500894 -10.573506663553417 16.714
-27.131150959059596 -11.158872542902827 16.708
-29.773651653376874 -10.861422184854746 16.707
-24.473488503717817 -11.49065141286701 16.721
-22.144529163022526 -11.789532331749797 16.714
-19.417180194170214 -12.079838399775326 16.707
-17.00121689873049 -12.285209199413657 16.718
-14.476096358848736 -12.51799554657191 16.718
-12.252429436543025 -12.267941864207387 16.753
-11.321031504427083 -11.349820965901017 16.767
-11.719462936918717 -9.984920755960047 16.749
-13.36753846675856 -9.45303601399064 16.755
-15.561282793642022 -9.237781083211303 16.762
-20.772893015062436 -8.728054439648986 16.765
-23.131504562101327 -8.425347265787423 16.777
-18.25365663052071 -9.013165128417313 16.762
-25.69969033228699 -8.176050369627774 16.771
-28.287919411202893 -7.904646964743733 16.765
-30.865768557181582 -7.584118384867907 16.765
-33.46625589078758 -7.253764322027564 16.762
-35.988163278321736 -6.984013708308339 16.768
-38.68577972147614 -6.694443312473595 16.754
-41.30990595812909 -6.394360740669072 16.758
-43.630793374439236 -6.138885249383748 16.752
-46.400282198155764 -5.795047708787024 16.762
-48.969752447796054 -5.505586153827608 16.763
-51.47724418423604 -5.208411675877869 16.759
-55.62542428361485 -4.7252091858536005 16.758
-56.631730356719345 -4.61057695467025 16.756
-59.13305391353788 -4.3413318349048495 16.758
-61.60210563061992 -3.9710384383797646 16.748
-63.46646430075634 -3.2115163542330265 16.768
-64.03080041869543 -1.9844472846016288 16.755
-63.24802389630349 -0.9700283268466592 16.76
-61.59493043110706 -0.9341419637203217 16.776
-58.91751404106617 -1.2077847067266703 16.77
-56.51925777515862 -1.4806293910369277 16.763
-53.91083424142562 -1.7679799078032374 16.753
-51.24050923460163 -2.0507020065560937 16.743
-48.86748583812732 -2.326000515371561 16.747
-43.687613686721306 -2.9152039885520935 16.74
-46.208980247261934 -2.623857877217233 16.75
-41.305442091135774 -3.1907282937318087 16.74
-38.71698399318848 -3.452882974408567 16.752
-35.81896539486479 -3.781407452188432 16.743
-33.29104538890533 -4.085259213112295 16.753
-30.975194356404245 -4.359124319627881 16.748
-28.17245655087754 -4.65440243575722 16.742
-25.858661159931216 -4.918955139815807 16.738
-23.113250458496623 -5.218973057344556 16.751
-20.516105527989566 -5.499856530688703 16.749
-18.20413466426544 -5.745842385105789 16.747
-15.620480079727713 -6.017127904109657 16.744
-13.048006168333814 -6.1862802663818 16.744
-11.172372053551953 -5.760870268568397 16.77
-10.57399811479263 -4.707891910336912 16.774
-11.341672653215937 -3.559086431749165 16.799
-13.162444701301865 -3.1617815541103482 16.77
-15.68144808447687 -2.867419032379985 16.765
-18.277668168535456 -2.5495228953659534 16.777
-20.76534708228428 -2.2837185692042112 16.766
-23.236709308170248 -2.005974824540317 16.76
-25.837733751744963 -1.6972152963280678 16.767
-28.405377989518456 -1.4263255754485726 16.752
-31.043378084141295 -1.1320733381435275 16.759
-33.43454292177921 -0.8501550778746605 16.767
-36.00324157124851 -0.5298528848215938 16.768
-38.62507860257756 -0.22982834465801716 16.768
-41.264363873924594 0.10458383429795504 16.728
-43.71781438682228 0.3664554264396429 16.708
-46.28728241333738 0.6559160640463233 16.713
-48.72068928909721 0.8956838063895702 16.714
-51.35228932998143 1.1712652435526252 16.752
-53.78903762623668 1.4605015311390162 16.769
-56.344013288617134 1.780468656681478 16.779
-58.99200647138059 2.041029999963939 16.787
-61.39108510984806 2.372538859024644 16.789
-63.439836615812965 3.170616061426699 16.78
-64.04194191022543 4.259737558662891 16.776
-63.37914126645774 5.326535460539162 16.794
-61.67586721939733 5.447589637711644 16.773
-59.19191853166558 5.215814733877778 16.764
-56.5902813571156 4.9317189725115895 16.774
-54.24439562181942 4.669441898353398 16.761
-51.53313930775039 4.376438229344785 16.774
-48.92014400160406 4.088975314982235 16.77
-46.56410897918977 3.866571412421763 16.777
-43.72966574924067 3.558149457909167 16.788
-38.581198809319176 2.994425260461867 16.768
-36.26314031862421 2.717416695319116 16.782
-41.28544110961957 3.2934216698631644 16.776
-33.617664965684526 2.447667450644076 16.783
-30.87965716049075 2.1262259101495147 16.773
-28.54063079354819 1.8641287833452225 16.764
-26.007830803166144 1.5725035639479756 16.756
-23.42990793689387 1.2550612101331353 16.764
-20.929432697885204 0.9518989371135831 16.769
-18.31155362003483 0.6766714965924621 16.763
-15.695191371371038 0.4323474867269397 16.768
-13.197441662254278 0.20333102717995644 16.763
-10.863335831498262 0.3858126113191247 16.786
-9.834086235845461 1.19037866871804 16.784
-10.268954014172778 2.562361246906221 16.799
-11.717008266365156 3.0398697201162577 16.813
-13.900808082311414 3.37833443377167 16.77
-16.314071121276356 3.691663084551692 16.792
-19.12641551834531 3.9686576714739203 16.791
-21.59266269649379 4.267878478392959 16.783
-23.992665616911836 4.562360053882003 16.778
-26.677072140038945 4.92258482798934 16.803
-29.059087250381708 5.204273293726146 16.795
-31.76371390814893 5.487843356095254 16.778
-34.49030887684785 5.716406651772559 16.817
-37.001623921561986 5.951942420564592 16.796
-39.656322621158324 6.218836828134954 16.781
-42.17730091616977 6.525604263879359 16.787
-44.53369682322955 6.825177209451795 16.78
-47.24585308879614 7.173756932839751 16.773
-49.86676283180714 7.510800218209624 16.804
-52.38470678019803 7.755766443908215 16.781
-54.98428708856227 8.030549961142242 16.801
-57.2512842171127 8.244560793973505 16.82
-60.089629490626976 8.488270143978298 16.8
-62.406868278980255 8.981318417936563 16.802
-63.84930227987934 9.958703979849815 16.77
-63.870763340906706 11.298763081431389 16.753
-62.7237136134645 11.87198234256357 16.741
-60.83334487990942 11.78774531930685 16.723
-58.02953598840395 11.535638514906168 16.742
-55.485821133479476 11.314718410372734 16.728
-53.096023745136335 11.069863991811872 16.743
-50.4148850813508 10.762180278077722 16.745
-48.09187052317429 10.500476184301078 16.75
-45.30293766153045 10.202449047006667 16.743
-42.645514892588835 9.861409392207861 16.756
-40.356726869242266 9.603648842312396 16.745
-37.5220548317302 9.304482946172357 16.747
-35.13500541902613 9.041184577159584 16.746
-32.64802385214716 8.747614175081253 16.747
-29.92595003626775 8.42965711094439 16.732
-27.440716061915737 8.157737417146564 16.733
-24.839079350291286 7.8736534640192986 16.728
-22.23081267590169 7.580145612359047 16.734
-19.955899110995233 7.316565237939358 16.734
-17.212626059364993 7.022775654681027 16.728
-14.594518213998526 6.756803145632148 16.752
-12.215537313371897 6.536924492567778 16.75
-10.070325175183825 6.761158754117787 16.746
-9.176675692666322 7.633925186470151 16.774
-9.524585516774096 8.914229928515851 16.777
-11.106620682869107 9.524713867343962 16.722
-13.35462947288761 9.766014602035284 16.761
-15.716830771882087 10.016339437104762 16.759
-18.398948502494022 10.37650400120765 16.748
-20.8864687908208 10.648477587848902 16.765
-23.574468967854045 10.956321214325726 16.746
-26.02599096321501 11.295300103724003 16.771
-28.69219947385136 11.559391312301159 16.777
-31.20449037873186 11.847419262863696 16.781
-33.72533599968301 12.067759606055915 16.798
-36.41706214554142 12.409652278758585 16.802
-39.02997757156845 12.700195142067969 16.773
-41.37082497915253 12.980860210955143 16.77
-44.06637765443884 13.261122221127152 16.77
-46.55466650845483 13.502259629778564 16.774
-48.92349573166575 13.762020643800497 16.748
-51.708007251727395 14.053766004741192 16.754
-54.26832231879234 14.343001345172524 16.725
-56.790529533755034 14.60042157676071 16.736
-59.39894686231855 14.887773361057043 16.748
-61.65294317435473 15.255784097127616 16.697
-63.4878509483533 16.094819087535143 16.728
-63.93897039152216 17.365358291193843 16.737
-61.40389182604849 18.26503619272262 16.686
-63.09133816388203 18.319515090435743 16.712
-58.872384269488975 18.013554924167693 16.724
-53.49179350462509 17.490320317447186 16.737
-51.1297494166065 17.233813542872667 16.738
-56.258778134477325 17.750765391625464 16.74
