WGS84 UTM 19N
-16.681360483868048 7.292498129419982 26.565
-17.35658827755833 5.823332264088094 26.53
-16.299992712331004 4.250227315351367 26.535
-14.361795307020657 3.370096213184297 26.531
-12.09931773977587 3.797324919141829 26.512
-9.642199070658535 4.951566508971155 26.516
-6.38926275447011 6.541487836278975 26.53
-2.0133752323454246 8.686229863204062 26.529
2.3893717656610534 10.907520624808967 26.533
6.607055158936419 13.028066947124898 26.542
10.672203765367158 15.071822580881417 26.555
14.901091134408489 17.18286221474409 26.559
19.041803924541455 19.234173810109496 26.568
23.53194257861469 21.481278156861663 26.589
27.615628818282858 23.53696891106665 26.598
31.87121253501391 25.61655413825065 26.597
35.982297401409596 27.67163067124784 26.616
40.251175234734546 29.834245638921857 26.631
44.514577375608496 31.95686725433916 26.614
48.663377063465305 34.06356304511428 26.647
52.887325126095675 36.15930558834225 26.642
57.08981224097079 38.21541574597359 26.632
61.26884871034417 40.346124718897045 26.638
65.46221128402976 42.50428758561611 26.605
73.86052551137982 46.62593349535018 26.593
69.68337764131138 44.578499825671315 26.588
78.1816938414704 48.77813137695193 26.6
82.3387565407902 50.74578442797065 26.602
85.94796042388771 51.82466499879956 26.553
87.94364357693121 51.770343166776 26.537
89.40250668296358 50.10176035016775 26.526
89.5526961433352 48.354713663458824 26.51
88.19290761556476 47.02444088552147 26.542
86.12245133297984 45.892296416684985 26.501
83.14082053059246 44.27460468187928 26.518
78.82109898084309 42.0853376230225 26.582
74.6164071817766 40.032350710593164 26.604
70.39170231978642 37.90266526211053 26.573
66.22270760685205 35.811843638308346 26.59
61.982221008394845 33.69177779182792 26.59
57.959876705368515 31.721093581989408 26.568
53.572814198210835 29.585826255381107 26.522
49.350240502739325 27.449932577088475 26.561
45.14274392527295 25.273581282235682 26.538
41.049093732843176 23.1810722341761 26.502
36.7665104130283 21.018766188062727 26.496
32.495830280706286 18.877796590328217 26.498
28.24348625296261 16.739501412026584 26.502
24.200762590044178 14.676712582819164 26.482
20.02246538712643 12.57995515409857 26.502
15.731848976574838 10.467220743186772 26.508
11.304195333679672 8.255742784589529 26.478
7.2125452677719295 6.252704854123294 26.498
2.8122361581772566 4.139370030723512 26.521
-1.1837845188565552 2.1218318482860923 26.517
-5.320396728347987 -0.15176159795373678 26.557
-7.99495679885149 -2.233099461533129 26.577
-8.89354672015179 -3.5768609112128615 26.479
-8.105458789737895 -5.202534047886729 26.51
-6.333787344978191 -6.273325692862272 26.474
-4.106709290877916 -6.098356111906469 26.472
-1.66192898072768 -5.085794266313314 26.465
1.6301803002133965 -3.4813235299661756 26.485
5.803507423843257 -1.402980837970972 26.489
10.191859105601907 0.787779038771987 26.49
14.265729920007288 2.8128232760354877 26.499
18.47835901309736 4.911888158880174 26.492
22.7311313317623 7.068684876896441 26.537
27.193384759593755 9.294818952679634 26.549
31.29478843335528 11.325422963127494 26.559
35.401383982389234 13.38368705008179 26.555
39.85677815519739 15.609983773902059 26.573
43.99042385019129 17.65221111383289 26.58
48.12192274472909 19.700661507435143 26.596
52.32353062060429 21.818511481396854 26.605
56.552609198435675 23.938829565420747 26.606
60.63814904371975 25.97598052583635 26.608
65.16280200483743 28.23467578087002 26.616
69.32052255666349 30.331923816353083 26.608
73.44820498884656 32.414421962574124 26.608
77.66620042989962 34.55043310020119 26.617
81.8819095758954 36.68649829085916 26.605
86.19982237572549 38.795569172129035 26.575
90.25284160289448 40.506342722103 26.571
93.43717971770093 41.28620923683047 26.519
95.20977712236345 40.863506810739636 26.527
96.30567124451045 39.107451647520065 26.497
96.15623396320734 37.447409527376294 26.487
94.55763821635628 36.165733153000474 26.528
92.2505578828277 34.87536545470357 26.495
89.18568328255787 33.31510070152581 26.487
84.76913910033181 31.087896516546607 26.561
80.35356715397211 28.9038786618039 26.546
76.2593733490794 26.78667293675244 26.539
72.00344157544896 24.58979680109769 26.567
67.5525618114043 22.360292258672416 26.541
63.626056160603184 20.384354135021567 26.5
59.480233861133456 18.30844324734062 26.528
55.226799220137764 16.222620642744005 26.532
51.11107713257661 14.164551386609674 26.519
47.021029953379184 12.130593481473625 26.528
42.755542345694266 10.017275302670896 26.528
38.48471840523416 7.8701328579336405 26.501
34.223444373346865 5.741293891333044 26.51
29.999890460981987 3.664069357328117 26.511
25.695430860039778 1.54546919465065 26.497
21.64023449085653 -0.5633285799995065 26.494
17.411880652303807 -2.751537637785077 26.501
13.210246903530788 -4.869367189705372 26.511
9.050970520067494 -6.932601125910878 26.508
4.822276188409887 -9.034383947961032 26.511
1.3022294759284705 -11.42375267483294 26.58
-0.3297225582646206 -12.96697501745075 26.497
-0.05100918305106461 -14.485469355247915 26.443
1.3514863826567307 -15.918252329342067 26.476
3.4754601584281772 -16.160662778653204 26.453
5.909140923118684 -15.336100570857525 26.45
8.710916976444423 -13.995213356800377 26.479
12.472392460447736 -12.145193273201585 26.486
17.103249144391157 -9.839548660442233 26.468
21.242320124641992 -7.760422956198454 26.483
25.348790392570663 -5.7083335518836975 26.507
29.56162979954388 -3.6000083247199655 26.533
33.82726916426327 -1.4805288389325142 26.536
37.93408016272588 0.5869905110448599 26.547
42.209545541438274 2.7371141025796533 26.56
46.55442323477473 4.925791961140931 26.57
50.63368339941371 6.987768457271159 26.565
54.841939748381265 9.096211734227836 26.566
59.06818397087045 11.191906722262502 26.575
63.133107756963 13.226438908837736 26.593
